Country,Code,Year,Size of Govt,Law & Prop.Rights,Sound Money,Export trade freedom,Regulations,polity,anarchy,transition,occupation,democ,autoc,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,prev Govt size,prev Law,prev Money,prev Export trade,prev Regulations,prev polity,prev democ,prev autoc,prev GDP,Population total,Use of IMF credit (current USD) per capita,foreign net aid in USD per capita,Industry value added (percent of GDP),Research and development expenditure (percent of GDP),Start-up procedures to register a business (number),Inflation in consumer prices (annual percent),Lead time to import median case in days,Logistics performance index,Lead time to export median case in days,Income share held by highest ten percent,Cereal yield kg per hectare,Total debt service as percent of exports of goods services and primary income,Military expenditure percent of central government expenditure,Lending interest rate percent,Employment to population ratio total percent,Agriculture percent of GDP,Tax revenue percent of GDP,High-technology exports percent of manufactured exports,Urban population (% of total),Energy use kg of oil equivalent per capita,Life expectancy at birth total in years,GDP per person employed constant 1990 PPP,Birth rate per 1000 people,Population growth annual percent,Time required to start a business in days,Employment in agriculture (percent of total employment),GDP growth percent,GDP per capita in USD,Net secondary education enrollment,Gross tertiary education enrollment percent,EU member,Informal payments to public officials (percent of firms),CPIA Public sector management quality,Fuel exports (% of merchandise exports),, Random seed
Latvia,LVA,1970,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2359164.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,60.713000,,69.835366,,14.600000,0.680133,,,,,,,0.000000,,,,,0.845349
Latvia,LVA,1975,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,7.000000,,2456130.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,64.157000,,68.925366,,14.200000,0.774285,,,,,,,0.000000,,,,,0.784732
Latvia,LVA,1980,2.660000,4.000000,5.720000,1.000000,4.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,7.000000,,2511701.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,67.095000,,68.808537,16056.000000,14.100000,0.229111,,,,,,,0.000000,,,,,0.994369
Latvia,LVA,1985,2.540000,3.000000,6.520000,1.000000,3.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.660000,4.000000,5.720000,1.000000,4.470000,-7.000000,0.000000,7.000000,,2578873.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,68.560000,,69.291463,16838.000000,15.400000,0.654593,,,,,,23.547150,0.000000,,,,,0.358362
Latvia,LVA,1990,2.240000,1.000000,5.950000,1.000000,1.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,2.000000,2.000000,4.000000,4.000000,4.000000,2.000000,7.000000,4.000000,2.000000,2.540000,3.000000,6.520000,1.000000,3.470000,-7.000000,0.000000,7.000000,,2663151.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,69.250000,2949.284137,69.273171,18868.000000,14.200000,-0.142736,,,,,,24.865630,0.000000,,,,,0.987757
Latvia,LVA,1995,5.410000,6.680000,2.980000,9.020000,4.330000,8.000000,0.000000,5.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,2.240000,1.000000,5.950000,1.000000,1.000000,0.000000,3.000000,3.000000,,2485056.000000,0.000000,25.492383,30.257158,,,24.979433,,,,25.090000,1718.090000,,4.475161,34.563333,53.700001,8.899855,8.406821,5.165501,68.750000,1849.585281,66.391220,14633.000000,8.700000,-1.425811,,,,2327.930268,,23.119700,0.000000,,,1.755611,,0.233294
Latvia,LVA,2000,5.180000,6.670000,8.550000,7.880000,6.610000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.410000,6.680000,2.980000,9.020000,4.330000,8.000000,8.000000,0.000000,2327.930268,2367550.000000,0.000000,38.263183,26.526144,0.350570,,2.648592,,,,,2273.049000,,4.521770,11.868333,48.099998,5.118797,9.820806,3.959122,68.067000,1618.460011,70.314634,19112.000000,8.600000,-0.963935,,14.200000,6.533237,3351.469058,,56.636581,0.000000,,,2.471981,,0.978394
Latvia,LVA,2001,5.210000,5.700000,9.330000,8.310000,6.270000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.180000,6.670000,8.550000,7.880000,6.610000,8.000000,8.000000,0.000000,3351.469058,2337170.000000,0.000000,45.413898,25.416064,0.322550,,2.478667,,,,,2160.652000,,5.658399,11.165833,49.200001,5.015852,9.618117,3.772830,67.950000,1759.160865,70.760976,20235.000000,8.400000,-1.291487,,14.600000,2.621478,3571.547005,,63.304840,0.000000,,,1.381086,,0.873301
Latvia,LVA,2002,5.960000,6.550000,9.360000,8.140000,7.080000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.210000,5.700000,9.330000,8.310000,6.270000,8.000000,8.000000,0.000000,3571.547005,2310173.000000,0.000000,32.551675,25.157249,0.338790,,1.923077,,,,27.490000,2543.274000,,8.108396,7.968333,50.799999,5.125758,9.423197,3.867904,67.850000,1763.257557,70.960976,21073.000000,8.700000,-1.161838,,15.800000,5.400870,4128.638136,,67.720779,0.000000,48.400000,,1.475750,,0.567939
Latvia,LVA,2003,5.910000,6.230000,9.220000,8.180000,7.110000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.960000,6.550000,9.360000,8.140000,7.080000,8.000000,8.000000,0.000000,4128.638136,2287955.000000,0.000000,49.799931,23.882725,0.328270,5.000000,2.956623,,,,28.470000,2193.366000,,8.860978,5.380833,51.599998,4.531399,9.447041,4.589114,67.800000,1889.954129,71.265854,22455.000000,9.200000,-0.966401,16.000000,13.800000,6.457260,5128.971820,,72.401451,0.000000,,,1.382262,,0.357198
Latvia,LVA,2004,6.020000,6.350000,9.040000,8.280000,7.350000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.910000,6.230000,9.220000,8.180000,7.110000,8.000000,8.000000,0.000000,5128.971820,2263122.000000,0.000000,72.784410,24.027880,0.376710,5.000000,6.187417,,,,26.970000,2447.447000,,8.541253,7.448333,52.099998,4.783692,9.167321,4.885991,67.900000,1961.104616,72.026829,24165.000000,9.100000,-1.091313,16.000000,12.800000,7.111753,6344.980664,,77.260048,1.000000,,,4.628690,,0.435186
Latvia,LVA,2005,6.350000,6.720000,8.680000,8.150000,7.220000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,6.020000,6.350000,9.040000,8.280000,7.350000,8.000000,8.000000,0.000000,6344.980664,2238799.000000,0.000000,0.000000,22.871115,0.524350,5.000000,6.743172,,,,30.140000,2802.943000,,8.331114,6.106667,52.700001,4.287428,10.041407,5.314175,68.000000,2022.564330,71.356098,26212.000000,9.800000,-1.080571,16.000000,11.600000,8.424604,7550.142187,,78.855408,1.000000,29.800000,,8.916033,,0.166403
Latvia,LVA,2006,6.500000,6.770000,8.710000,8.080000,7.650000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,6.350000,6.720000,8.680000,8.150000,7.220000,8.000000,8.000000,0.000000,7550.142187,2218357.000000,0.000000,0.000000,23.592195,0.645420,5.000000,6.533878,,,,26.660000,2263.970000,,9.065340,7.292500,55.299999,3.727669,10.385947,6.821101,67.967000,2113.710733,70.865854,29344.000000,10.300000,-0.917273,16.000000,10.900000,8.341507,9651.703040,,78.954819,1.000000,,,5.202442,,0.735586
Latvia,LVA,2007,5.900000,6.840000,8.770000,8.260000,7.640000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,6.500000,6.770000,8.710000,8.080000,7.650000,8.000000,8.000000,0.000000,9651.703040,2200325.000000,0.000000,0.000000,24.529976,0.553020,5.000000,10.107174,2.400000,3.020000,2.300000,27.720000,2941.560000,,9.085043,10.909167,57.000000,3.743471,10.252976,6.947695,67.900000,2179.813891,71.019512,31033.000000,10.900000,-0.816176,16.000000,9.700000,10.701573,14019.378580,,78.028572,1.000000,,,3.658718,,0.000617
Latvia,LVA,2008,5.730000,6.560000,8.900000,8.180000,7.490000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.900000,6.840000,8.770000,8.260000,7.640000,8.000000,8.000000,0.000000,14019.378580,2177322.000000,0.000000,0.000000,24.466984,0.580150,5.000000,15.403197,,,,27.440000,3104.373000,,8.345565,11.852500,57.400002,3.295929,9.994100,6.953299,67.834000,2106.363689,72.419512,30304.000000,11.200000,-1.050940,15.500000,7.700000,11.902191,16323.765280,91.765259,77.271553,1.000000,,,3.458304,,0.375316
Latvia,LVA,2009,5.330000,6.370000,8.900000,8.130000,7.390000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.730000,6.560000,8.900000,8.180000,7.490000,8.000000,8.000000,0.000000,16323.765280,2141669.000000,0.000000,0.000000,23.698357,0.452960,5.000000,3.527673,,,,26.710000,3074.875000,,5.684996,16.230000,50.200001,3.661653,9.327151,7.758518,67.764000,2055.824686,73.080488,30361.000000,10.300000,-1.651025,15.500000,8.500000,9.960499,12207.587070,88.654350,76.749771,1.000000,13.400000,,5.077764,,0.935750
Latvia,LVA,2010,5.220000,6.400000,8.930000,8.050000,7.110000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.330000,6.370000,8.900000,8.130000,7.390000,8.000000,8.000000,0.000000,12207.587070,2097555.000000,0.000000,0.000000,23.844089,0.608160,5.000000,-1.094196,1.590000,3.250000,1.260000,26.290000,2866.680000,,4.319852,9.558333,47.900002,4.406859,9.076163,7.644312,67.692000,2213.637783,73.482927,31593.000000,9.400000,-2.081305,15.500000,8.300000,-3.597639,11319.517000,86.606102,70.551918,1.000000,,,5.325283,,0.152765
Latvia,LVA,2011,5.700000,6.450000,8.980000,8.040000,7.220000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.220000,6.400000,8.930000,8.050000,7.110000,8.000000,8.000000,0.000000,11319.517000,2059709.000000,0.000000,0.000000,23.940479,0.700270,4.000000,4.401154,,,,27.410000,2729.473000,,4.849283,6.388333,49.299999,3.867162,9.290345,8.242905,67.620000,2066.637569,73.575610,32679.000000,9.100000,-1.820767,15.500000,8.700000,-14.348926,13781.209790,85.425461,67.284729,1.000000,,,8.311625,,0.517439
Latvia,LVA,2012,5.730000,6.460000,8.960000,8.060000,7.560000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.700000,6.450000,8.980000,8.040000,7.220000,8.000000,8.000000,0.000000,13781.209790,2034319.000000,0.000000,0.000000,24.039337,0.654340,4.000000,2.211472,,2.780000,,26.630000,3738.807000,,4.447551,5.517500,51.200001,3.682227,9.835008,9.777651,67.548000,2170.585832,73.778049,33770.000000,9.800000,-1.240359,15.500000,8.100000,-3.780281,13775.261580,83.600182,65.133430,1.000000,,,7.933011,,0.600663
Latvia,LVA,2013,5.830000,6.500000,9.180000,8.030000,7.580000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,4.000000,7.000000,7.000000,9.000000,5.730000,6.460000,8.960000,8.060000,7.560000,8.000000,8.000000,0.000000,13775.261580,2012647.000000,0.000000,0.000000,23.702665,0.599610,4.000000,0.000000,,,,,3373.788000,,,5.923333,53.400002,3.399347,,13.012146,67.476000,,73.980488,34405.000000,10.200000,-1.071035,12.500000,7.800000,6.211501,15025.809320,86.944839,66.354820,1.000000,6.700000,,7.772746,,0.346846
Morocco,MAR,1980,4.630000,2.240000,6.260000,4.410000,4.550000,-8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,3.000000,1.000000,2.000000,2.000000,4.000000,2.000000,2.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20071902.000000,22.773079,57.834081,30.485543,,,9.408379,,,,,1019.458000,44.209064,,7.000000,,18.384992,,,41.210000,269.390464,57.512805,9132.000000,37.871000,2.404180,,,2.232663,1042.357385,,,0.000000,,,4.845530,,0.436136
Morocco,MAR,1985,5.230000,3.990000,6.810000,5.370000,4.700000,-8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,3.000000,1.000000,2.000000,2.000000,4.000000,2.000000,2.000000,2.000000,2.000000,4.630000,2.240000,6.260000,4.410000,4.550000,-8.000000,0.000000,8.000000,1042.357385,22596133.000000,56.395800,38.318946,32.406454,,,7.728639,,,,,1108.455000,45.223949,,7.750000,,16.543642,,,44.779000,273.503701,61.420780,9593.000000,34.196000,2.244935,,,0.785013,627.530889,,,0.000000,,,3.887727,,0.129911
Morocco,MAR,1990,5.910000,3.990000,6.500000,4.730000,4.900000,-8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,3.000000,1.000000,2.000000,2.000000,4.000000,2.000000,2.000000,2.000000,2.000000,5.230000,3.990000,6.810000,5.370000,4.700000,-8.000000,0.000000,8.000000,627.530889,24950128.000000,30.045136,49.742831,30.354020,,,6.782594,,,,30.490000,1120.024000,28.412705,,9.000000,,19.324232,,,48.391000,305.391259,64.680488,9975.000000,29.365000,1.864046,,3.900000,12.189914,1145.922574,,10.417120,0.000000,,,3.586566,,0.414364
Morocco,MAR,1995,6.270000,7.770000,6.690000,5.670000,5.010000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,3.000000,1.000000,2.000000,3.000000,4.000000,2.000000,2.000000,3.000000,2.000000,5.910000,3.990000,6.500000,4.730000,4.900000,-8.000000,0.000000,8.000000,1145.922574,27161889.000000,1.906200,18.428762,28.730491,,,6.123582,,,,,446.752000,40.459155,,11.312500,46.000000,17.296493,,0.550583,51.692000,343.725063,66.820683,11675.000000,25.251000,1.536786,,6.300000,-1.003258,1356.326784,,11.399230,0.000000,,,2.202660,,0.221141
Morocco,MAR,2000,6.320000,7.680000,6.960000,4.600000,5.360000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.270000,7.770000,6.690000,5.670000,5.010000,-7.000000,0.000000,7.000000,1356.326784,28950553.000000,3.856403,15.005240,29.105342,,,1.894635,,,,32.130000,366.612000,25.284318,,13.312500,46.299999,14.944146,,11.286244,53.335000,380.833796,68.497610,11663.000000,21.573000,1.110020,,5.100000,7.979381,1265.395038,,9.407780,0.000000,,,3.657108,,0.718601
Morocco,MAR,2001,6.340000,5.870000,7.090000,5.000000,5.320000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.320000,7.680000,6.960000,4.600000,5.360000,-6.000000,0.000000,6.000000,1265.395038,29250983.000000,3.681517,16.467823,27.568141,0.634730,,0.619802,,,,,894.375000,23.217145,,13.250000,45.000000,16.550655,,9.508524,53.662000,399.572247,68.872000,11478.000000,21.112000,1.032387,,4.900000,0.529417,1275.459235,,10.273690,0.000000,,,4.229752,,0.532038
Morocco,MAR,2002,6.410000,5.660000,7.020000,5.590000,5.400000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.340000,5.870000,7.090000,5.000000,5.320000,-6.000000,0.000000,6.000000,1275.459235,29535591.000000,3.944258,11.937124,27.333500,0.549550,,2.795620,,,,,1068.809000,29.562596,11.984035,13.125000,45.000000,16.537438,19.931774,11.114585,53.990000,402.312789,69.256415,11516.000000,20.776000,0.968283,,44.400002,1.592568,1352.317069,,10.210060,0.000000,,,2.818799,,0.956792
Morocco,MAR,2003,6.390000,6.020000,7.100000,5.770000,5.920000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.410000,5.660000,7.020000,5.590000,5.400000,-6.000000,0.000000,6.000000,1352.317069,29812685.000000,4.271034,19.211621,27.930050,0.659090,12.000000,1.167734,,,,,1433.295000,29.399022,12.585844,12.562500,45.900002,17.291802,19.635122,11.346442,54.317000,396.747257,69.645366,11192.000000,20.560000,0.933796,35.000000,43.900002,7.551952,1650.279191,,10.706230,0.000000,,,1.063057,,0.797489
Morocco,MAR,2004,6.800000,5.340000,7.110000,5.790000,5.700000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.390000,6.020000,7.100000,5.770000,5.920000,-6.000000,0.000000,6.000000,1650.279191,30093109.000000,4.422142,25.588250,28.522182,,6.000000,1.493444,,,,,1512.336000,17.502966,11.635579,11.500000,47.099998,16.318422,19.871340,10.180174,54.644000,431.634066,70.038829,11192.000000,20.454000,0.936223,12.000000,45.799999,3.316036,1867.329940,,10.879450,0.000000,,,2.008758,,0.394577
Morocco,MAR,2005,6.710000,6.170000,7.100000,6.260000,5.840000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.800000,5.340000,7.110000,5.790000,5.700000,-6.000000,0.000000,6.000000,1867.329940,30385479.000000,4.030642,24.100986,28.219708,,6.000000,0.982642,,,,,784.346000,15.812943,11.380766,11.500000,46.500000,14.677523,21.966260,9.641127,55.126000,463.558629,70.439829,11640.000000,20.453000,0.966862,12.000000,45.400002,6.316967,1931.761064,39.537788,11.599270,0.000000,,,2.381458,,0.660202
Morocco,MAR,2006,6.680000,5.470000,6.950000,6.260000,5.940000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.710000,6.170000,7.100000,6.260000,5.840000,-6.000000,0.000000,6.000000,1931.761064,30691434.000000,4.200227,35.911649,27.151567,0.635680,6.000000,3.284762,,,,,1652.409000,16.886557,11.726254,,46.599998,16.890113,22.431654,9.791435,55.640000,468.135115,70.852439,11364.000000,20.546000,1.001876,12.000000,43.299999,4.801866,2107.896017,41.920879,12.194480,0.000000,,,1.851718,,0.013529
Morocco,MAR,2007,6.790000,6.100000,6.840000,6.250000,5.900000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.680000,5.470000,6.950000,6.260000,5.940000,-6.000000,0.000000,6.000000,2107.896017,31011322.000000,4.366470,39.383036,27.699399,,6.000000,2.042085,10.000000,2.380000,4.000000,33.100000,516.384000,16.151100,10.993945,,46.400002,12.199043,23.905403,8.817538,56.153000,487.304508,71.277634,12060.000000,20.703000,1.036877,12.000000,42.099998,2.978512,2510.976204,44.677952,11.766660,0.000000,13.400000,,2.267671,,0.385384
Morocco,MAR,2008,6.730000,6.050000,6.720000,6.470000,5.940000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.790000,6.100000,6.840000,6.250000,5.900000,-6.000000,0.000000,6.000000,2510.976204,31350544.000000,4.209943,46.288830,29.754384,,6.000000,3.707317,,,,,1002.845000,13.302227,10.895835,,46.200001,13.295188,26.492626,5.950363,56.665000,503.076470,71.711415,11768.000000,20.889000,1.087926,12.000000,40.900002,7.759852,2905.952680,46.788288,12.853620,0.000000,,,2.154155,,0.143802
Morocco,MAR,2009,6.330000,5.990000,7.020000,6.540000,6.090000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.730000,6.050000,6.720000,6.470000,5.940000,-6.000000,0.000000,6.000000,2905.952680,31714958.000000,27.751448,33.019435,27.303552,,6.000000,0.994826,,,,,1919.266000,13.693436,11.995197,,45.900002,14.676305,23.456304,7.325102,57.175000,502.602936,72.148220,11083.000000,21.069000,1.155681,12.000000,40.500000,2.705774,2883.850677,,13.453250,0.000000,,,2.332497,,0.885329
Morocco,MAR,2010,6.500000,5.970000,7.070000,6.790000,6.150000,-6.000000,0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,3.000000,3.000000,6.330000,5.990000,7.020000,6.540000,6.090000,-6.000000,0.000000,6.000000,2883.850677,32107739.000000,26.928305,30.912796,28.623712,0.733800,6.000000,0.987355,3.160000,,2.000000,,1547.516000,11.843148,11.469708,,45.500000,14.439964,22.819233,7.692046,57.684000,527.337848,72.576927,11368.000000,21.200000,1.230866,12.000000,40.200001,5.923278,2857.673414,50.347279,14.318900,0.000000,,,1.072778,,0.729021
Morocco,MAR,2011,6.560000,6.030000,7.170000,6.940000,6.110000,-4.000000,0.000000,0.000000,0.000000,1.000000,5.000000,3.000000,1.000000,2.000000,4.000000,3.000000,2.000000,2.000000,4.000000,3.000000,6.500000,5.970000,7.070000,6.790000,6.150000,-6.000000,0.000000,6.000000,2857.673414,32531964.000000,26.494988,44.745838,28.894135,,6.000000,0.922360,,,,,1614.435000,9.899631,10.153695,,45.700001,14.245031,23.296756,6.068228,58.191000,559.790734,72.985439,11343.000000,21.245000,1.312602,12.000000,39.799999,4.243714,3066.503158,53.066509,16.158569,0.000000,,,2.612909,,0.656731
Morocco,MAR,2012,5.920000,6.000000,7.140000,7.130000,6.030000,-4.000000,0.000000,0.000000,0.000000,1.000000,5.000000,3.000000,1.000000,2.000000,4.000000,3.000000,2.000000,2.000000,4.000000,3.000000,6.560000,6.030000,7.170000,6.940000,6.110000,-4.000000,1.000000,5.000000,3066.503158,32984190.000000,26.159836,44.880896,28.638946,,6.000000,1.278741,3.000000,3.030000,3.000000,,1016.556000,10.913885,10.204881,,45.799999,13.371484,23.903640,6.350752,58.697000,569.911191,73.364659,11678.000000,21.187000,1.380524,12.000000,39.200001,3.815707,2931.400200,55.991261,,0.000000,,,3.970126,,0.678739
Morocco,MAR,2013,5.810000,6.110000,7.260000,6.990000,6.120000,-4.000000,0.000000,0.000000,0.000000,1.000000,5.000000,3.000000,1.000000,2.000000,4.000000,3.000000,2.000000,2.000000,4.000000,3.000000,5.920000,6.000000,7.140000,7.130000,6.030000,-4.000000,1.000000,5.000000,2931.400200,33452686.000000,25.845159,58.773756,28.697728,,5.000000,1.887502,,,,,1828.411000,15.312607,,,45.900002,14.747839,,6.550951,59.200000,,73.709049,12059.000000,21.023000,1.410373,11.000000,,5.245772,3156.175150,,,0.000000,15.800000,,5.027951,,0.565386
Moldova,MDA,1970,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3044000.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,32.068000,,64.807390,,19.619000,1.389371,,,,,,,0.000000,,,,,0.446578
Moldova,MDA,1975,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,7.000000,,3251000.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,36.222000,,64.981122,,19.874000,1.113528,,,,,,,0.000000,,,,,0.630372
Moldova,MDA,1980,2.660000,4.000000,5.720000,1.000000,4.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.490000,4.000000,5.970000,1.000000,5.470000,-7.000000,0.000000,7.000000,,3396000.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,40.387000,,64.755659,11203.000000,21.062000,0.887317,,,,,,,0.000000,,,,,0.660134
Moldova,MDA,1985,2.540000,3.000000,6.520000,1.000000,3.470000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,1.000000,2.660000,4.000000,5.720000,1.000000,4.470000,-7.000000,0.000000,7.000000,,3570000.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,44.176000,,66.147707,11774.000000,21.876000,0.956945,,37.400002,4.357169,,,,0.000000,,,,,0.867373
Moldova,MDA,1990,2.240000,1.000000,5.950000,1.000000,1.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,2.000000,2.000000,4.000000,4.000000,4.000000,2.000000,7.000000,4.000000,2.000000,2.540000,3.000000,6.520000,1.000000,3.470000,-7.000000,0.000000,7.000000,,3696000.000000,0.000000,0.000000,36.652780,,,,,,,,,,,,,36.138190,,,46.762000,2676.538690,67.465659,13108.000000,18.592000,0.406670,,33.799999,1.692464,972.093095,,35.422820,0.000000,,,,,0.939386
Moldova,MDA,1995,6.780000,3.430000,1.250000,6.110000,4.080000,7.000000,0.000000,5.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,2.240000,1.000000,5.950000,1.000000,1.000000,0.000000,3.000000,3.000000,972.093095,3675099.000000,62.633143,17.909722,32.151252,,,29.769346,,,,,2989.456000,7.879740,,,60.000000,33.021710,,3.787892,46.294000,1283.796437,66.727829,6398.000000,13.868000,-0.431735,,,-1.200000,476.987379,,30.182470,0.000000,,,0.877883,,0.255577
Moldova,MDA,2000,6.770000,4.450000,3.660000,6.180000,4.640000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,6.780000,3.430000,1.250000,6.110000,4.080000,7.000000,7.000000,0.000000,476.987379,3639592.000000,84.489690,33.657619,21.722721,,,31.145651,,,,28.450000,2032.754000,20.046767,1.366079,33.776667,54.799999,29.029382,14.725854,3.077961,45.803000,792.103346,66.898000,6227.000000,11.785000,-0.203360,,50.900002,-6.500000,354.001279,78.242493,32.529671,0.000000,,,0.090425,,0.490809
